SEQPLT16,PSTATABB,PNAME,LAT,LON,PLPRMFL,NAMEPCAP,PLNGENAN,PLCO2EQA
7462,OH,Springfield Solar LLC,39.893889,-83.805556,SUN,1.50,2392.00,0.00
7463,OH,St Marys,40.545800,-84.388900,DFO,41.80,679.00,7500.34
7464,OH,ST-1/1A Engine No 1,39.950000,-83.015833,DFO,1.30,1.96,7.38
7465,OH,Stryker,41.501400,-84.428300,DFO,19.00,75.00,173.54
7466,OH,Suburban Landfill Gas Recovery,39.912438,-82.244992,LFG,5.60,30389.00,0.00
7467,OH,Summit Street Power Plant,41.143056,-81.340833,NG,13.20,41094.00,12820.96
7468,OH,Tait Electric Generating Station,39.727679,-84.209489,NG,376.00,411114.00,313161.51
7469,OH,The Ohio State University,,,NG,0.00,0.00,0.00
7470,OH,Toledo Ref Power Recovery Train,41.632500,-83.504200,PC,6.00,9877.00,6349.06
7471,OH,Trishe Wind Ohio LLC,41.016944,-84.593611,WND,250.00,0.00,0.00
7472,OH,Troy Energy LLC,41.477240,-83.459830,NG,688.00,189807.00,122085.63
7473,OH,Turning Point Solar,39.810000,-81.650000,SUN,44.00,0.00,0.00
7474,OH,Utica Aero Solar Max PV,40.208945,-82.428080,SUN,12.00,0.00,0.00
7475,OH,Valfilm Wind Project,41.084329,-83.644131,WND,3.00,0.00,0.00
7476,OH,Versailles Peaking,40.224700,-84.476900,DFO,5.40,237.00,204.60
7477,OH,W H Sammis,40.531700,-80.631900,BIT,2468.10,8112503.00,8634992.93
7478,OH,W H Zimmer Generating Station,38.867500,-84.228900,BIT,1425.60,5452721.00,5302574.40
7479,OH,Wadsworth,41.003889,-81.762222,DFO,5.40,7.00,5.90
7480,OH,Walter C Beckjord,38.991700,-84.298100,MWH,1436.90,-53992.00,0.00
7481,OH,Waterford Plant,39.533300,-81.717800,NG,921.60,6543375.00,2725251.95
7482,OH,Wausau Paper Middletown,39.519989,-84.406153,BIT,7.50,9150.98,5323.60
7483,OH,Wellington,41.163069,-82.227208,DFO,1.00,68.00,68.91
7484,OH,West 41st Street,41.474000,-81.714500,NG,32.00,1293.00,965.30
7485,OH,West Lorain,41.429444,-82.264444,DFO,555.60,-3380.00,7508.94
7486,OH,Whirlpool Corporation - Marion Wind Farm,40.591154,-83.178491,WND,4.50,0.00,0.00
7487,OH,Whirlpool Corporation - Ottawa Wind Farm,41.002764,-84.033742,WND,1.50,0.00,0.00
7488,OH,Willey Battery Utility,39.287747,-84.680313,MWH,6.00,-1046.00,0.00
7489,OH,Woodsdale,39.449200,-84.461100,NG,571.80,31659.00,43656.48
7490,OH,Wooster Renewable Energy,40.785000,-81.951389,OBG,1.00,4490.00,2.90
7491,OH,Wyandot Solar Farm,40.879500,-83.317072,SUN,10.00,14398.00,0.00
7492,OH,Yankee Street,39.603000,-84.204700,SUN,126.60,1563.00,276.26
7493,OH,Zephyr Wind,41.096111,-83.641381,WND,4.50,10791.00,0.00
7494,OK,AES Shady Point LLC,35.193100,-94.645800,RC,350.00,1922597.00,2518491.20
7495,OK,Anadarko,35.084700,-98.230000,NG,534.90,1434062.00,783458.35
7496,OK,Arbuckle,34.511667,-96.979722,NG,73.00,0.00,0.00
7497,OK,Arbuckle Mountain Wind Farm LLC,34.386944,-97.136944,WND,100.00,405655.00,0.00
7498,OK,Balko Wind LLC,36.518056,-100.847222,WND,299.70,1115176.00,0.00
7499,OK,Blue Canyon Windpower,34.850781,-98.577311,WND,85.00,254212.00,0.00
7500,OK,Blue Canyon Windpower II,34.866100,-98.605600,WND,151.00,529086.00,0.00
7501,OK,Blue Canyon Windpower V LLC,34.821700,-98.452500,WND,99.00,365241.00,0.00
7502,OK,Blue Canyon Windpower VI LLC,34.910361,-98.559900,WND,100.00,409650.00,0.00
7503,OK,Bluestem,36.552151,-100.587557,WND,198.00,13474.00,0.00
7504,OK,Boomer Lake Station,36.143800,-97.068100,DFO,28.70,20.00,14.99
7505,OK,Breckinridge Wind Project LLC,36.476944,-97.685556,WND,98.80,449761.00,0.00
7506,OK,Broken Bow Dam,34.138779,-94.684498,WAT,100.00,195621.00,0.00
7507,OK,Buffalo Bear LLC,36.776700,-99.635300,WND,18.90,60798.00,0.00
7508,OK,Cana Gas Processing Plant,35.533100,-98.101100,DFO,7.50,661.00,520.55
7509,OK,Canadian Hills Wind,35.629722,-98.024722,WND,298.50,1113969.00,0.00
7510,OK,Centennial Wind Farm,36.637733,-99.601869,WND,120.00,336352.00,0.00
7511,OK,Charles D Lamb Energy Center,36.813889,-97.125278,NG,122.00,38027.00,30197.37
7512,OK,Chilocco Wind Farm,36.978611,-97.080556,WND,153.00,0.00,0.00
7513,OK,Chisholm View Wind Project,36.574722,-97.673611,WND,300.00,832574.00,0.00
7514,OK,Chouteau Power Plant,36.222058,-95.277064,NG,1069.60,4325328.00,1875054.77
7515,OK,Comanche (8059),34.543100,-98.324400,NG,294.00,95049.00,64590.53
7516,OK,Conoco,36.674444,-97.060277,NG,66.00,0.00,0.00
7517,OK,Covanta Tulsa Renewable Energy LLC,36.131900,-96.018100,MSW,16.80,11091.00,3336.69
7518,OK,Crossroads Wind Farm,36.035000,-98.722222,WND,227.00,773976.00,0.00
7519,OK,Cushing,35.982597,-96.775683,DFO,24.60,100.00,72.71
7520,OK,Dempsey Ridge Wind Farm,35.529778,-99.814456,WND,224.00,426025.00,0.00
7521,OK,Drift Sand Wind Project LLC,34.827778,-97.957222,WND,108.00,60133.00,0.00
7522,OK,Elk City LLC,35.464200,-99.898300,WND,198.10,699488.00,0.00
7523,OK,Enid,36.371250,-97.873740,NG,60.00,0.00,0.00
7524,OK,Eufaula Dam,35.306900,-95.357200,WAT,90.00,259558.00,0.00
7525,OK,Fort Gibson,35.869300,-95.226900,WAT,44.80,222111.00,0.00
7526,OK,Frontier Windpower,36.838884,-97.181015,WND,200.00,24545.00,0.00
7527,OK,Goodwell Wind Project LLC,36.541389,-101.565556,WND,200.00,860932.00,0.00
7528,OK,Grand River Dam Authority,36.190278,-95.289400,RC,1734.30,2306516.00,3140644.06
7529,OK,Grant Plains Wind LLC,36.970800,-97.705300,WND,147.20,17214.00,0.00
7530,OK,Grant Wind LLC,36.927071,-97.696331,WND,151.80,405759.00,0.00
7531,OK,Great Western Wind Energy LLC,36.166503,-99.596006,WND,225.00,11522.00,0.00
7532,OK,Green Country Energy LLC,35.983300,-95.934600,NG,903.90,3928376.00,1754220.95
7533,OK,Horseshoe Lake,35.508660,-97.179690,NG,974.00,717006.00,510655.12
7534,OK,Hugo,34.015800,-95.320600,SUB,1196.00,2057675.00,2518595.30
7535,OK,International Paper Valliant OK,33.996100,-95.111400,BLQ,68.00,456562.00,41586.25
7536,OK,Kaw Hydro,36.699400,-96.927800,WAT,37.00,150928.00,0.00
7537,OK,Kay Wind LLC,36.984167,-97.133611,WND,299.00,1055230.00,0.00
7538,OK,Keenan II Renewable Energy Co LLC,36.276111,-99.490833,WND,151.80,602985.00,0.00
7539,OK,Keystone Dam,36.150800,-96.251700,WAT,70.00,279150.00,0.00
7540,OK,Kingfisher,35.857500,-97.927700,NG,9.10,57.00,21.90
7541,OK,Kingfisher Wind LLC,35.770278,-97.799722,WND,298.00,919143.00,0.00
7542,OK,KODE Novus I,36.543889,-101.393611,WND,80.00,147301.00,0.00
7543,OK,KODE Novus II,36.548958,-101.495936,WND,40.00,47471.00,0.00
7544,OK,Laverne Diesel Generating Plant,36.710600,-99.890600,DFO,4.00,37.00,30.97
7545,OK,Little Elk Wind Project LLC,35.194722,-98.907222,WND,74.00,350900.00,0.00
7546,OK,Mammoth Plains,35.978889,-98.710278,WND,199.00,834668.00,0.00
7547,OK,Mangum,34.883600,-99.502200,NG,7.70,14.00,12.39
7548,OK,Markham,36.231700,-95.182200,WAT,128.40,251699.00,0.00
7549,OK,McClain Energy Facility,35.297740,-97.589850,NG,551.30,3611265.00,1452753.24
7550,OK,Minco Wind I LLC,35.280278,-97.975556,WND,99.20,371378.00,0.00
7551,OK,Minco Wind II LLC,35.325278,-98.071389,WND,100.80,382093.00,0.00
7552,OK,Minco Wind III LLC,35.372359,-98.182731,WND,100.80,459315.00,0.00
7553,OK,Mooreland,36.437250,-99.225430,NG,305.00,569017.00,387035.94
7554,OK,Muskogee,35.761350,-95.287320,SUB,1889.00,6273999.00,7666884.06
7555,OK,Muskogee Mill,35.732200,-95.293900,SUB,114.00,402821.00,287056.75
7556,OK,Mustang,35.469880,-97.674980,NG,1077.50,369966.00,234553.32
7557,OK,NextEra-Blackwell Wind LLC,36.846667,-97.417500,WND,59.80,238018.00,0.00
7558,OK,Nine Mile Gas Processing Plant,35.940800,-99.303300,NG,8.40,0.00,0.00
7559,OK,Northeastern,36.431700,-95.700800,SUB,1950.50,4774129.00,3949983.39
7560,OK,Oklahoma Cogeneration LLC,35.439722,-97.625000,NG,122.40,160261.00,79804.79
7561,OK,Oklahoma State University,36.126100,-97.070000,NG,9.50,0.00,0.00
7562,OK,Oklahoma Wind Energy Center,36.603967,-99.340047,WND,102.00,279175.00,0.00
7563,OK,Oneta Energy Center,36.011900,-95.696700,NG,1214.00,6149113.00,2778524.59
7564,OK,Origin Wind,34.446111,-97.269722,WND,150.00,604360.00,0.00
7565,OK,Osage Wind LLC,36.706944,-96.700278,WND,150.40,570937.00,0.00
7566,OK,OU Spirit Wind Farm,36.333803,-99.480144,WND,101.20,319988.00,0.00
7567,OK,Pawhuska,36.669425,-96.347408,DFO,9.00,10.00,15.90
7568,OK,Pensacola,36.467500,-95.041389,WAT,130.10,475255.00,0.00
7569,OK,Ponca,36.719790,-97.085758,NG,182.30,69320.00,38789.45
7570,OK,Ponca City Refinery,36.688000,-97.088000,,23.00,0.00,0.00
7571,OK,Red Dirt Wind Project,36.100000,-97.800000,WND,299.30,0.00,0.00
7572,OK,Red Hills Wind Project LLC,35.535000,-99.382800,WND,123.00,414421.00,0.00
7573,OK,Redbed Plains Wind Farm,35.290759,-97.854000,WND,99.10,0.00,0.00
7574,OK,Redbud Power Plant,35.685600,-97.226400,NG,1433.60,7294373.00,3317420.47
7575,OK,Riverside (4940),35.997800,-95.956700,NG,1121.70,325489.00,214917.32
7576,OK,Robert S Kerr,35.344470,-94.775500,WAT,110.00,506024.00,0.00
7577,OK,Rock Falls Wind Farm LLC,36.927165,-97.427100,WND,154.50,0.00,0.00
7578,OK,Rocky Ridge Wind Project,35.135556,-99.003056,WND,148.80,615758.00,0.00
7579,OK,Rush Springs Wind,34.682883,-97.829283,WND,249.90,69497.00,0.00
7580,OK,Salina,36.264685,-95.103558,WAT,259.20,-87429.00,0.00
7581,OK,Seiling Wind I,36.122500,-98.992222,WND,199.00,873154.00,0.00
7582,OK,Seiling Wind II,36.122500,-98.992222,WND,98.60,434274.00,0.00
7583,OK,Seminole (2956),34.966450,-96.725800,NG,1724.00,2047827.00,1385653.51
7584,OK,Sleeping Bear LLC,36.640278,-99.500556,WND,94.50,289642.00,0.00
7585,OK,Sooner,36.453070,-97.052790,SUB,2088.00,4073448.00,4678872.33
7586,OK,Southwestern,35.100900,-98.352400,NG,658.00,450299.00,363964.72
7587,OK,Spring Creek Power Plant,35.742200,-97.655000,NG,338.00,25662.00,21413.19
7588,OK,Stillwater Energy Center,36.161944,-97.036944,NG,56.40,32831.00,18989.70
7589,OK,Stillwater Water Treatment Plant,36.203900,-97.073900,DFO,2.00,7.00,5.90
7590,OK,Taloga Wind LLC,35.855556,-98.968333,WND,130.00,453831.00,0.00
7591,OK,Tenaska Kiamichi Generating Station,34.683100,-95.934900,NG,1370.00,1695440.00,760181.98
7592,OK,Tenkiller Ferry,35.595000,-95.051100,WAT,39.00,97566.00,0.00
7593,OK,Thunder Ranch Wind Project,36.550834,-97.058944,WND,297.80,0.00,0.00
7594,OK,Tulsa,36.116492,-95.990974,NG,443.20,237953.00,206186.80
7595,OK,Tulsa LFG  LLC,36.161953,-96.186509,LFG,4.80,14573.00,0.00
7596,OK,University of Oklahoma,35.208900,-97.442400,NG,18.60,3.00,0.95
7597,OK,Vici Wind Farm,36.087500,-99.134167,WND,180.00,0.00,0.00
7598,OK,Waynoka Gas Processing Plant,36.651000,-98.765600,NG,3.90,19521.00,11036.67
7599,OK,Weatherford Wind Energy Center,35.509400,-98.734600,WND,147.00,570008.00,0.00
7600,OK,Webbers Falls,35.553100,-95.170800,WAT,60.00,135512.00,0.00
7601,OK,Weleetka,35.323300,-96.135200,NG,163.00,24067.00,23311.70
7602,OK,WFEC GenCo LLC,35.083300,-98.226400,NG,90.00,185352.00,108581.95
7603,OK,Woodward,36.375389,-99.370179,NG,11.00,0.00,0.00
7604,OR,45 Mile Hydroelectric Project,44.528056,-121.152778,WAT,3.00,7332.00,0.00
7605,OR,Alden Bailey Power Plant,46.158402,-123.405960,NG,10.90,12.74,0.64
7606,OR,Arlington Wind Power Project,45.716700,-120.200800,WND,103.00,201811.00,0.00
7607,OR,Baldock Solar Highway,45.269444,-122.771667,SUN,1.70,1904.00,0.00
7608,OR,BC Solar,42.175000,-120.359800,SUN,8.00,482.00,0.00
7609,OR,Bear Creek Solar Center,44.060814,-121.237203,SUN,10.00,0.00,0.00
7610,OR,Beaver,46.172401,-123.173920,NG,610.70,457474.00,265539.85
7611,OR,Bellevue Solar Project,45.112222,-123.234722,SUN,1.60,1722.00,0.00
7612,OR,Bend,44.062326,-121.313331,WAT,1.10,1958.00,0.00
7613,OR,Benson Creek Windfarm,44.366944,-117.343889,WND,10.00,0.00,0.00
7614,OR,Big Cliff,44.751400,-122.283200,WAT,18.00,68800.00,0.00
7615,OR,Big Top LLC,45.655000,-119.464700,WND,1.70,3899.00,0.00
7616,OR,Biglow Canyon Wind Farm,45.653745,-120.603414,WND,449.70,1058132.00,0.00
7617,OR,Biomass One LP,42.436111,-122.849958,WDS,40.00,155355.00,6598.77
7618,OR,Black Cap Solar Plant,42.175050,-120.362631,SUN,2.00,4021.00,0.00
7619,OR,Boardman,45.693182,-119.808819,SUB,642.20,1903052.00,2031833.71
7620,OR,Bonneville,45.644100,-121.941009,WAT,1162.00,4625436.00,0.00
7621,OR,Bull Run Hydro,45.429035,-122.233897,WAT,20.80,0.00,0.00
7622,OR,Butter Creek Power LLC,45.701700,-119.422200,WND,5.00,11626.00,0.00
7623,OR,Carmen Smith,44.285977,-122.041352,WAT,114.30,260704.00,0.00
7624,OR,Carty Generating Station,45.698611,-119.813056,NG,500.00,1362782.00,429155.58
7625,OR,C-Drop Hydro,42.165833,-121.685000,WAT,1.10,2539.00,0.00
7626,OR,Chopin Wind LLC,45.880000,-118.463333,WND,10.00,9671.00,0.00
7627,OR,Clearwater 1,43.251244,-122.337924,WAT,15.00,40459.00,0.00
7628,OR,Clearwater 2,43.266894,-122.409807,WAT,26.00,45439.00,0.00
7629,OR,Cline Falls,44.277800,-121.256400,WAT,1.00,0.00,0.00
7630,OR,Coffin Butte,44.696900,-123.223400,LFG,5.60,44801.00,0.00
7631,OR,Co-Gen II LLC,42.961126,-123.359138,WDS,7.50,0.00,0.00
7632,OR,Co-Gen LLC,44.458696,-118.720601,WDS,7.50,0.00,0.00
7633,OR,Combine Hills I,45.943000,-118.591000,WND,41.00,116764.00,0.00
7634,OR,Condon Windpower LLC,45.276600,-120.279400,WND,49.80,96898.00,0.00
7635,OR,Copper Dam Plant,45.665230,-121.523761,WAT,5.60,15439.00,0.00
7636,OR,Cougar,44.130700,-122.243900,WAT,26.00,35400.00,0.00
7637,OR,Covanta Marion Inc,45.048467,-122.962761,MSW,13.10,83855.00,82090.46
7638,OR,Coyote Springs,45.847998,-119.673920,NG,266.30,1454664.00,1218792.74
7639,OR,Coyote Springs II,45.848039,-119.673965,NG,287.00,1765406.00,718011.12
7640,OR,Dalles Dam North Fishway Project,45.614375,-121.136885,WAT,6.50,42540.00,0.00
7641,OR,Detroit,44.722400,-122.251100,WAT,100.00,282200.00,0.00
7642,OR,Dexter,43.924200,-122.805500,WAT,15.00,73300.00,0.00
7643,OR,Dillard Complex,43.089500,-123.415600,WDS,51.50,138972.00,8092.86
7644,OR,Dorena Hydro-Electric Facility,43.786667,-122.958056,WAT,7.50,11166.00,0.00
7645,OR,Dry Creek LFG to Energy Project,42.384400,-122.771800,LFG,3.20,21560.00,0.00
7646,OR,Durbin Creek Windfarm,44.353056,-117.323056,WND,10.00,0.00,0.00
7647,OR,Durham AWTF,45.400524,-122.765822,OBG,1.60,10725.00,6.87
7648,OR,Eagle Point,42.514575,-122.757062,WAT,2.80,18526.00,0.00
7649,OR,East Side,42.224847,-121.795496,WAT,3.20,0.00,0.00
7650,OR,Elkhorn Valley Wind Farm,45.085221,-117.816273,WND,100.70,331119.00,0.00
7651,OR,Eurus Combine Hills Turbine Ranch 2,45.943000,-118.591000,WND,63.00,173247.00,0.00
7652,OR,Evergreen BioPower LLC,44.770792,-122.611974,WDS,21.00,48384.90,581.54
7653,OR,Falls Creek,44.396815,-122.350246,WAT,4.10,17739.00,0.00
7654,OR,Faraday,45.268045,-122.320090,WAT,36.60,158416.00,0.00
7655,OR,Finley Buttes Landfill Gas,45.690000,-119.610000,LFG,4.80,27910.00,0.00
7656,OR,Fish Creek,43.274221,-122.448978,WAT,11.00,34839.00,0.00
7657,OR,Foster,44.414600,-122.671200,WAT,20.00,76100.00,0.00
7658,OR,Four Corners Windfarm LLC,45.728600,-119.418100,WND,10.00,28062.00,0.00
7659,OR,Four Mile Canyon Windfarm LLC,45.644700,-119.453300,WND,10.00,25264.00,0.00
7660,OR,FPL Energy Vansycle LLC (OR),46.012790,-118.816246,WND,122.80,284876.00,0.00
7661,OR,Gala Solar,44.184300,-120.918000,SUN,56.00,0.00,0.00
7662,OR,Galesville Project,42.848900,-123.177800,WAT,1.60,7240.00,0.00
7663,OR,Georgia-Pacific Toledo Mill,44.611944,-123.931944,BLQ,37.30,47429.22,5089.66
7664,OR,Georgia-Pacific Wauna Mill,46.153955,-123.406580,BLQ,36.00,146226.00,9587.80
7665,OR,Green Peter,44.449400,-122.549400,WAT,80.00,215900.00,0.00
7666,OR,Green Springs,42.121168,-122.547896,WAT,17.20,52255.00,0.00
7667,OR,Ground Water Pumping Station,45.555833,-122.494722,WAT,5.40,0.00,0.00
7668,OR,Grove Solar Center LLC,43.936687,-117.381214,SUN,6.00,947.00,0.00
7669,OR,Hay Canyon Wind Power LLC,45.520000,-120.574400,WND,100.80,206106.00,0.00
7670,OR,Hells Canyon,45.243900,-116.700800,WAT,391.50,1792718.00,0.00
7671,OR,Hermiston,45.804200,-119.370000,NG,621.20,1956261.00,863481.23
7672,OR,Hermiston Power Plant,45.794046,-119.313323,NG,689.40,3179734.00,1380137.56
7673,OR,Hills Creek,43.710700,-122.423800,WAT,30.00,96500.00,0.00
7674,OR,Horseshoe Bend Wind LLC,45.585550,-120.008249,WND,290.00,612344.00,0.00
7675,OR,Hyline Solar Center LLC,44.151256,-117.000071,SUN,9.00,645.00,0.00
7676,OR,IP Springfield Oregon,44.056900,-122.955500,BLQ,65.00,77787.00,4537.83
7677,OR,JC-Biomethane LLC,44.183526,-123.200454,OBG,1.60,6858.00,3.30
7678,OR,Jett Creek Windfarm,44.425000,-117.273889,WND,10.00,0.00,0.00
7679,OR,John C Boyle,42.093611,-122.070300,WAT,98.70,214776.00,0.00
7680,OR,John Day,45.716440,-120.694080,WAT,2160.00,9171812.00,0.00
7681,OR,Juniper Ridge Hydroelectric Project,44.142698,-121.269747,WAT,5.00,13125.00,0.00
7682,OR,Klamath Cogeneration Project,42.173889,-121.810556,NG,501.50,2427619.00,1101804.34
7683,OR,Klamath Generation Peakers,42.172718,-121.814393,NG,117.60,48603.00,31075.65
7684,OR,Klamath Solar,42.225000,-121.781667,SUN,5.00,0.00,0.00
7685,OR,Klondike Wind Power,45.556300,-120.550700,WND,24.50,50129.00,0.00
7686,OR,Klondike Windpower II,45.571000,-120.593000,WND,75.00,209298.00,0.00
7687,OR,Klondike Windpower III,45.583600,-120.504200,WND,297.50,759196.00,0.00
7688,OR,Lacomb Irrigation District,44.597518,-122.685441,WAT,1.00,5048.00,0.00
7689,OR,Lakeview Cogeneration LLC,42.188889,-120.679166,OBS,26.80,0.00,0.00
7690,OR,Leaburg,44.101100,-122.689200,WAT,15.90,82694.00,0.00
7691,OR,Leaning Juniper,45.652457,-120.209783,WND,100.50,202614.00,0.00
7692,OR,Leaning Juniper Wind Power II,45.651000,-120.259800,WND,201.00,387149.00,0.00
7693,OR,Lemolo 1,43.355800,-122.249400,WAT,32.00,134067.00,0.00
7694,OR,Lemolo 2,43.280611,-122.402480,WAT,38.50,146665.00,0.00
7695,OR,Lime Wind,44.396944,-117.271944,WND,3.00,5867.00,0.00
7696,OR,Lookout Point,43.915300,-122.753100,WAT,120.00,335900.00,0.00
7697,OR,Lost Creek,42.671700,-122.677200,WAT,49.00,239200.00,0.00
7698,OR,McNary,45.940200,-119.298800,WAT,990.50,5627633.01,0.00
7699,OR,Medford Operation,42.355517,-122.904642,WDS,8.50,0.00,0.00
7700,OR,Michell Butte Power Project,43.771896,-117.155023,WAT,1.80,3907.00,0.00
7701,OR,Middle Fork Irrigation District,45.480701,-121.599840,WAT,3.30,25490.00,0.00
7702,OR,Mill Creek Solar (OR),45.169640,-123.136330,SUN,2.20,0.00,0.00
7703,OR,Montague Wind Power Facility LLC,45.585700,-120.090400,WND,200.00,0.00,0.00
7704,OR,Neal Hot Springs Geothermal Project,44.023056,-117.468060,GEO,33.00,179571.00,0.00
7705,OR,Nolin Hills Wind LLC,45.554550,-119.114340,WND,350.00,0.00,0.00
7706,OR,North Fork,45.243287,-122.279950,WAT,40.80,185925.00,0.00
7707,OR,North Hurlburt Wind LLC,45.731611,-120.083466,WND,265.00,550227.00,0.00
7708,OR,NorWest Energy 2 LLC,44.068030,-121.228380,SUN,9.90,0.00,0.00
7709,OR,Oak Grove,45.122009,-122.069870,WAT,51.00,187389.00,0.00
7710,OR,Old Mill Solar,42.203333,-121.046389,SUN,5.00,8219.00,0.00
7711,OR,Opal Springs Hydro,44.490040,-121.298812,WAT,4.30,30244.00,0.00
7712,OR,Open Range Solar Center LLC,43.796766,-117.065311,SUN,10.00,2233.00,0.00
7713,OR,OR Solar 2 LLC,42.542084,-122.781338,SUN,10.00,0.00,0.00
7714,OR,OR Solar 3 LLC,42.022336,-121.418873,SUN,10.00,0.00,0.00
7715,OR,OR Solar 5 LLC,42.030332,-121.611565,SUN,8.00,0.00,0.00
7716,OR,OR Solar 6 LLC,42.208988,-120.367807,SUN,10.00,0.00,0.00
7717,OR,OR Solar 8 LLC,42.238888,-121.585833,SUN,10.00,0.00,0.00
7718,OR,Oregon Convention Center,45.528457,-122.663170,SUN,1.40,570.00,0.00
7719,OR,Oregon State University Energy Center,44.564333,-123.289089,NG,6.50,36283.00,10906.95
7720,OR,Oregon Trail Windfarm LLC,45.712200,-119.404400,WND,9.90,21616.00,0.00
7721,OR,Oregon University System OIT Klamath Fal,42.254167,-121.785000,SUN,2.00,2994.00,0.00
7722,OR,Oregon University System Rabbit Field,44.573484,-123.316950,SUN,1.20,1519.00,0.00
7723,OR,OSLH LLC,44.061000,-121.228000,SUN,9.90,0.00,0.00
7724,OR,Outback Solar At Christmas Valley,43.236944,-120.490000,SUN,4.40,9439.00,0.00
7725,OR,Owyhee Dam Power Project,43.641603,-117.243740,WAT,4.30,13366.00,0.00
7726,OR,Oxbow (OR),44.971643,-116.835042,WAT,190.00,900918.00,0.00
7727,OR,Pacific Canyon Windfarm LLC,45.654200,-119.486900,WND,8.30,17759.00,0.00
7728,OR,Paisley Geothermal Generating Plant,42.695833,-120.557778,GEO,3.70,4129.00,0.00
7729,OR,PaTu Wind Farm LLC,45.613061,-120.616906,WND,9.00,28853.00,0.00
7730,OR,Pebble Springs Wind LLC,45.711900,-120.125000,WND,98.70,199872.00,0.00
7731,OR,Pelton,44.694374,-121.231379,WAT,109.80,401591.00,0.00
7732,OR,Perennial Wind Chaser Station,45.801999,-119.372120,NG,424.00,0.00,0.00
7733,OR,Peters Drive Plant,45.667640,-121.548455,WAT,1.80,6109.00,0.00
7734,OR,PHP 1,45.481708,-122.083188,WAT,23.70,53385.00,0.00
7735,OR,PHP 2,45.448977,-122.151257,WAT,11.80,36712.00,0.00
7736,OR,Poplars Ranch Solar LLC,43.268206,-120.913617,SUN,16.00,0.00,0.00
7737,OR,Port Westward,46.178940,-123.172039,NG,483.00,2400517.00,990340.48
7738,OR,Port Westward Unit 2,46.178889,-123.171944,NG,225.60,146365.00,81469.50
7739,OR,POTB Digester,45.414444,-123.804167,OBG,1.00,0.00,0.00
7740,OR,Powerdale,45.703900,-121.504200,WAT,6.00,0.00,0.00
7741,OR,Prospect 1,42.730717,-122.515122,WAT,3.80,0.00,0.00
7742,OR,Prospect 2,42.731237,-122.513974,WAT,32.00,239892.00,0.00
7743,OR,Prospect 3,42.730606,-122.418460,WAT,7.20,32997.00,0.00
7744,OR,Prospect 4,42.733073,-122.515079,WAT,1.00,0.00,0.00
7745,OR,Prospector Windfarm,44.418056,-117.255000,WND,10.00,0.00,0.00
7746,OR,R & R Lumber,42.104338,-123.677254,WDS,1.50,302.00,3.71
7747,OR,Railroad Solar Center LLC,43.998019,-117.101180,SUN,4.50,230.00,0.00
7748,OR,River Mill,45.299991,-122.350023,WAT,18.80,105219.00,0.00
7749,OR,Riverbend Landfill,45.167200,-123.251100,LFG,4.80,35015.00,0.00
7750,OR,Roseburg LFG,43.186111,-123.380278,LFG,1.60,12303.00,0.00
7751,OR,Round Butte,44.605837,-121.277334,WAT,372.50,931167.00,0.00
7752,OR,Salem Smart Power Center,44.922000,-123.018300,MWH,5.00,-472.00,0.00
7753,OR,Sand Ranch Windfarm LLC,45.644700,-119.476700,WND,9.90,21179.00,0.00
7754,OR,Seneca Sustainable Energy LLC,44.116306,-123.179007,WDS,19.80,118216.00,2548.17
7755,OR,Short Mountain,43.962110,-122.997361,LFG,3.20,18083.00,0.00
7756,OR,Siphon Power Project,44.033022,-121.329700,WAT,5.40,21526.00,0.00
